rms,std,min,max,mav,wfl,aac,zc,wamp,afb,label
0.2891366458960192,0.28913221888955926,-0.5,0.52,0.25120000000000003,7.130000000000001,0.29708333333333337,10,24,0.52,1
0.17683890974556477,0.1758790493492616,-0.3,0.36,0.14559999999999998,3.91,0.16291666666666668,11,23,0.3,1
0.17561321134812152,0.1752027397046062,-0.39,0.37,0.13759999999999997,3.6999999999999997,0.15416666666666665,9,24,0.39,1
0.13055267136294071,0.13003630262353663,-0.24,0.28,0.106,2.4,0.09999999999999999,9,23,0.17,1
0.17126587517658035,0.17116074316267735,-0.36,0.32,0.1508,3.71,0.15458333333333332,9,24,0.36,1
0.22193692797729717,0.22172920421090228,-0.36,0.41,0.19760000000000005,5.57,0.23208333333333334,10,24,0.27,1
0.2975029411619321,0.29724441121743567,-0.53,0.54,0.23959999999999998,6.41,0.26708333333333334,10,23,0.29,1
0.3446389415025528,0.34448198791809126,-0.69,0.65,0.28479999999999994,7.21,0.30041666666666667,9,24,0.45,1
0.17995555006723188,0.17916964028540103,-0.31,0.45,0.1448,4.01,0.16708333333333333,9,23,0.21,0
0.20212867188996222,0.20177214872226543,-0.42,0.36,0.17119999999999996,3.7,0.15416666666666667,6,23,0.42,0
0.24781444671366518,0.24781154129701063,-0.5,0.51,0.2132,5.19,0.21625000000000003,10,23,0.34,0
0.23954957733212556,0.2389597455639757,-0.49,0.56,0.19119999999999998,5.09,0.21208333333333332,10,24,0.56,0
0.17161585008384278,0.1714474846709627,-0.3,0.27,0.1452,3.37,0.14041666666666666,8,23,0.3,0
0.34083427057735843,0.34078826270867957,-0.74,0.7,0.26239999999999997,7.010000000000001,0.29208333333333336,11,23,0.24,0
0.2245707015618912,0.22429123924041258,-0.51,0.46,0.1856,4.950000000000001,0.20625000000000004,10,24,0.22,0
0.31123624467596955,0.3109212118849404,-0.6,0.54,0.2692,7.33,0.30541666666666667,10,24,0.36,0
0.26630809225406576,0.2658739550990281,-0.62,0.5,0.21679999999999996,4.84,0.20166666666666666,6,23,0.5,0
0.19019989484749986,0.1898698501605771,-0.33,0.34,0.16,3.9800000000000004,0.16583333333333336,9,23,0.32,0
0.10480458005259122,0.10449880382090505,-0.24,0.19,0.08560000000000001,2.33,0.09708333333333334,10,22,0.24,0
0.24716795908855174,0.24716763542179224,-0.41,0.5,0.20920000000000002,4.86,0.2025,7,23,0.5,0
0.3282072515956953,0.3281448460664894,-0.54,0.64,0.28,7.82,0.32583333333333336,11,23,0.39,0
0.2667508200549719,0.26664253224120116,-0.57,0.63,0.21239999999999998,5.66,0.23583333333333334,10,24,0.57,0
0.2991655060330318,0.2985227629511693,-0.77,0.66,0.2372,6.109999999999999,0.25458333333333333,9,23,0.77,0
0.22696255197719292,0.2269569122102255,-0.47,0.55,0.17279999999999998,4.6000000000000005,0.19166666666666668,9,23,0.16,0
0.32507229965040085,0.32467830232400813,-0.6,0.63,0.2736,7.800000000000001,0.325,10,24,0.33,0
0.268559118258904,0.2681056508169867,-0.48,0.47,0.23,6.1899999999999995,0.2579166666666666,9,24,0.48,0
0.29187668629063196,0.2916617218628458,-0.51,0.57,0.24720000000000003,7.069999999999999,0.2945833333333333,10,23,0.32,0
0.3046374894854538,0.30460571235615397,-0.56,0.5,0.2708,7.140000000000001,0.29750000000000004,9,24,0.56,0
