rms,std,min,max,mav,wfl,aac,zc,wamp,afb,label
0.20606794995826014,0.20594212779322255,-0.38,0.37,0.1744,4.4,0.18333333333333335,10,24,0.38,0
0.19365949499056326,0.19364462295659024,-0.29,0.44,0.15280000000000002,3.9400000000000004,0.16416666666666668,10,24,0.32,0
0.33811240734406656,0.33801775101316794,-0.53,0.56,0.29040000000000005,7.76,0.3233333333333333,9,24,0.5,0
0.19937903600930565,0.19936459063735465,-0.37,0.44,0.1664,4.220000000000001,0.17583333333333337,8,23,0.27,0
0.14756693396557374,0.14725433779688799,-0.24,0.23,0.128,3.68,0.15333333333333335,11,24,0.19,0
0.2124805873485858,0.2124802108432689,-0.39,0.37,0.1876,4.17,0.17375,8,24,0.29,0
0.26167154984827834,0.2616409753842085,-0.44,0.45,0.2176,5.529999999999999,0.23041666666666663,7,23,0.4,0
0.2675593392128184,0.26730776270059947,-0.6,0.71,0.20440000000000003,4.93,0.20541666666666666,8,20,0.37,0
0.28724205820178905,0.2855859940543303,-0.6,0.44,0.24919999999999998,6.42,0.2675,9,24,0.6,0
0.15355780670483674,0.1534071706277122,-0.29,0.34,0.1284,2.96,0.12333333333333334,8,23,0.34,0
0.21153723076565034,0.21140066225061832,-0.4,0.38,0.1724,4.78,0.1991666666666667,10,23,0.34,0
0.25211901951261034,0.2515316282299306,-0.38,0.44,0.2212,6.26,0.2608333333333333,10,24,0.44,0
0.10428806259586954,0.1035482496230622,-0.19,0.26,0.08200000000000002,2.01,0.08374999999999999,10,23,0.18,0
0.27942082957431785,0.27873255999254914,-0.52,0.51,0.2412,5.82,0.24250000000000002,10,24,0.52,0
0.21734764779035454,0.21733439672541482,-0.37,0.53,0.17840000000000003,4.140000000000001,0.17250000000000001,8,24,0.53,0
0.20959961832026316,0.20923250225526627,-0.4,0.36,0.17720000000000002,3.4299999999999997,0.14291666666666666,6,23,0.36,0
0.13837629854855926,0.13834796709746044,-0.23,0.24,0.1204,3.37,0.14041666666666666,11,23,0.24,0
0.3209984423638221,0.3203238361408654,-0.68,0.6,0.27520000000000006,6.779999999999999,0.2825,9,24,0.49,0
0.2290327487500423,0.22741187304096505,-0.36,0.51,0.196,4.970000000000001,0.20708333333333337,9,24,0.51,0
0.2730933906193997,0.2728469167866846,-0.46,0.42,0.2428,5.859999999999999,0.24416666666666664,8,24,0.46,0
0.15047923444781344,0.15038936132585976,-0.3,0.34,0.1228,3.02,0.12583333333333332,8,22,0.3,0
0.20362711017936683,0.20362553867332064,-0.46,0.47,0.16079999999999997,4.24,0.17666666666666667,9,24,0.46,0
0.13098091464026354,0.13097541754085001,-0.26,0.27,0.1084,3.0,0.125,10,23,0.27,0
0.19987996397838378,0.19951942261343883,-0.38,0.32,0.16400000000000003,3.8200000000000003,0.15916666666666668,9,24,0.32,0
0.29940607876260633,0.2993844351331578,-0.68,0.62,0.23479999999999998,5.92,0.24666666666666667,9,24,0.33,0
0.3687817782917155,0.3681008557447266,-0.76,0.67,0.316,8.04,0.33499999999999996,9,24,0.5,0
0.23056452459127355,0.23055897293317387,-0.41,0.48,0.192,5.49,0.22875,10,23,0.48,0
